# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 26 22:53:54 2021
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     Community TESS Object of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
1515.01,1515,470709084,470709084.01,1,PC,23h49m28.34s,357.3680970,,,+61d40m58.15s,61.6828190,,,-0.9290000,0.045,-0.045,0,1,13.5300000,0.048,-0.048,0,1,2458764.9144500,0.005210,-0.005210,0,1,3.6632800,0.0009000,-0.0009000,0,1,2.2550000,0.4920000,-0.4920000,0,1,1080.0000000,2.7113400,-2.7113400,0,1,7.7123400,,,0,1,548.0910000,,,,,1347.0000000,,,,,10.4433000,0.006,-0.006,0,1,337.2880000,3.4055000,-3.4055000,0,1,6370.0000000,122.0000000,-122.0000000,0,1,3.8100000,,,0,1,2.3200000,,,0,1,2019-12-05 21:41:10,2020-11-17 12:00:42
1516.01,1516,376637093,376637093.01,1,PC,22h40m20.31s,340.0846200,,,+69d30m13.43s,69.5037310,,,16.2230000,0.041,-0.041,0,1,-1.3250000,0.041,-0.041,0,1,2458765.3253100,0.000190,-0.000190,0,1,2.0560300,0.0000100,-0.0000100,0,1,2.8290000,0.0150000,-0.0150000,0,1,16570.0000000,0.2138890,-0.2138890,0,1,16.4042000,0.7076350,-0.7076350,0,1,1903.1400000,,,,,1840.0000000,,,,,10.3770000,0.006,-0.006,0,1,247.0540000,1.3610000,-1.3610000,0,1,6485.0000000,136.0000000,-136.0000000,0,1,4.3700000,0.0900000,-0.0900000,0,1,1.2400000,0.0500000,-0.0500000,0,1,2019-12-05 21:41:10,2020-10-30 01:59:02
1517.01,1517,455962313,455962313.01,1,FP,22h40m08.78s,340.0365930,,,+65d26m23.02s,65.4397280,,,-0.9000000,2.200,-2.200,0,1,-8.2000000,2.300,-2.300,0,1,2458766.0422200,0.003870,-0.003870,0,1,4.5108300,0.0006000,-0.0006000,0,1,2.3910000,0.4420000,-0.4420000,0,1,860.0000000,1.7309200,-1.7309200,0,1,,,,0,1,,,,,,,,,,,9.5990000,0.043,-0.043,0,1,184.7620000,,,0,1,,,,0,1,,,,0,1,,,,0,1,2019-12-05 21:41:10,2020-05-20 16:00:02
1518.01,1518,427761355,427761355.01,1,PC,23h29m04.21s,352.2675210,,,+67d02m05.3s,67.0348060,,,-7.4440000,0.055,-0.055,0,1,-4.8840000,0.053,-0.053,0,1,2458766.1206000,0.000190,-0.000190,0,1,1.9026100,0.0000100,-0.0000100,0,1,2.0470000,0.0660000,-0.0660000,0,1,9110.0000000,4.1425800,-4.1425800,0,1,19.7606000,1.5740100,-1.5740100,0,1,19308.8000000,,,,,3284.0000000,,,,,8.7512700,0.006,-0.006,0,1,225.8880000,1.6780000,-1.6780000,0,1,9918.0000000,1388.8000000,-1388.8000000,0,1,4.3200000,0.1500000,-0.1500000,0,1,1.8200000,0.1400000,-0.1400000,0,1,2019-12-05 21:41:10,2020-11-17 12:00:42
1519.01,1519,272049972,272049972.01,1,FP,23h41m40s,355.4166640,,,+62d55m17.35s,62.9214850,,,1.9000000,2.700,-2.700,0,1,-7.2000000,2.700,-2.700,0,1,2458765.3297120,0.000820,-0.000820,0,1,1.0958900,0.0000300,-0.0000300,0,1,2.8170000,0.0300000,-0.0300000,0,1,3970.0000000,330.7160030,-330.7160030,0,1,10.0668000,1.4169200,-1.4169200,0,1,31652.0996090,,,,,3715.0000000,,,,,10.1914000,0.006,-0.006,0,1,294.8510000,,,0,1,6083.0000000,116.6999970,-116.6999970,0,1,,,,0,1,0.6800000,0.0300000,-0.0300000,0,1,2019-12-05 21:41:10,2020-03-04 12:58:47
152.01,152,403287048,403287048.01,1,FP,22h09m25.8s,332.3574820,,,-62d20m04.03s,-62.3344530,,,-34.7160000,0.036,-0.036,0,1,-109.5260000,0.047,-0.047,0,1,2458327.9233400,0.004940,-0.004940,0,1,7.0077600,0.0031500,-0.0031500,0,1,2.6800000,0.8240000,-0.8240000,0,1,3666.9899900,18.0000000,-18.0000000,0,1,8.1288000,0.6252840,-0.6252840,0,1,302.5109860,,,,,1161.0000000,,,,,11.3569000,0.006,-0.006,0,1,376.8490000,4.5095000,-4.5095000,0,1,6347.0000000,102.5999980,-102.5999980,0,1,4.2300000,0.4500000,-0.4500000,0,1,1.2200000,0.0400000,-0.0400000,0,1,2018-09-05 18:34:59,2019-12-17 10:00:02
1520.01,1520,269238073,269238073.01,1,PC,23h20m55.86s,350.2327310,,,+62d09m40.24s,62.1611790,,,27.6660000,0.045,-0.045,0,1,8.2500000,0.035,-0.035,0,1,2458766.0095300,0.008290,-0.008290,0,1,6.1550100,0.0026800,-0.0026800,0,1,4.1780000,0.5260000,-0.5260000,0,1,690.0000000,1.1907600,-1.1907600,0,1,3.8913800,0.2503330,-0.2503330,0,1,493.7790000,,,,,1313.0000000,,,,,9.6880500,0.006,-0.006,0,1,196.5500000,1.0125000,-1.0125000,0,1,6153.0000000,155.5000000,-155.5000000,0,1,4.1500000,0.0800000,-0.0800000,0,1,1.5000000,0.0700000,-0.0700000,0,1,2019-12-05 21:41:10,2020-11-17 12:00:42
1521.01,1521,366074069,366074069.01,1,PC,23h47m04.94s,356.7705790,,,+69d02m58.28s,69.0495220,,,-6.5100000,0.044,-0.044,0,1,-11.2430000,0.042,-0.042,0,1,2458768.0886400,0.000710,-0.000710,0,1,4.1810600,0.0001200,-0.0001200,0,1,4.5740000,0.0840000,-0.0840000,0,1,5180.0000000,0.2454400,-0.2454400,0,1,16.9776000,0.8139430,-0.8139430,0,1,1085.4400000,,,,,1599.0000000,,,,,9.7887600,0.006,-0.006,0,1,317.7520000,2.6230000,-2.6230000,0,1,6146.0000000,188.9000000,-188.9000000,0,1,3.7800000,0.0900000,-0.0900000,0,1,2.3100000,0.1100000,-0.1100000,0,1,2019-12-05 21:41:10,2020-11-17 12:00:42
1522.01,1522,367102581,367102581.01,1,PC,20h57m04.57s,314.2690360,,,+78d40m29.7s,78.6749170,,,15.3770000,0.193,-0.193,0,1,22.6680000,0.210,-0.210,0,1,2458765.3787600,0.005200,-0.005200,0,1,2.9796200,0.0004900,-0.0004900,0,1,2.5710000,0.3680000,-0.3680000,0,1,590.0000000,1.0360800,-1.0360800,0,1,4.4561200,0.2581310,-0.2581310,0,1,3964.5800000,,,,,2210.0000000,,,,,9.3957500,0.006,-0.006,0,1,303.9760000,9.6870000,-9.6870000,0,1,9024.0000000,335.2000000,-335.2000000,0,1,4.2400000,0.0700000,-0.0700000,0,1,1.8900000,0.0600000,-0.0600000,0,1,2019-12-05 21:41:10,2021-01-09 12:01:24
1523.01,1523,387413037,387413037.01,1,FP,20h44m56.77s,311.2365350,,,+69d09m06.51s,69.1518070,,,-8.4770000,0.039,-0.039,0,1,-15.7880000,0.039,-0.039,0,1,2458738.9502800,0.005350,-0.005350,0,1,6.7269400,0.0010400,-0.0010400,0,1,2.6490000,0.4330000,-0.4330000,0,1,1070.0000000,2.6966700,-2.6966700,0,1,5.1927300,0.3516040,-0.3516040,0,1,264.8100000,,,,,1123.0000000,,,,,10.3197000,0.006,-0.006,0,1,305.7580000,1.9110000,-1.9110000,0,1,6745.0000000,164.6000000,-164.6000000,0,1,4.2300000,0.0900000,-0.0900000,0,1,1.5300000,0.0600000,-0.0600000,0,1,2019-12-05 21:41:10,2020-05-20 16:00:02
1524.01,1524,314338017,314338017.01,1,FP,21h16m34.79s,319.1449780,,,+58d46m22.11s,58.7728090,,,-2.0030000,0.057,-0.057,0,1,-4.8120000,0.048,-0.048,0,1,2458719.5669400,0.010310,-0.010310,0,1,10.9547800,0.0024100,-0.0024100,0,1,4.5420000,0.7260000,-0.7260000,0,1,400.0000000,1.3141300,-1.3141300,0,1,13.6947000,,,0,1,685.5230000,,,,,1425.0000000,,,,,9.1325000,0.033,-0.033,0,1,792.7900000,17.6605000,-17.6605000,0,1,8522.0000000,122.0000000,-122.0000000,0,1,,,,0,1,6.7900000,,,0,1,2019-12-05 21:41:10,2020-10-19 15:32:13
1525.01,1525,276380902,276380902.01,1,FP,20h32m15.79s,308.0657760,,,+58d19m44.04s,58.3289010,,,1.2480000,0.096,-0.096,0,1,-2.4930000,0.077,-0.077,0,1,2458715.1927600,0.003840,-0.003840,0,1,0.6172400,0.0000600,-0.0000600,0,1,1.2280000,0.2200000,-0.2200000,0,1,470.0000000,1.3999000,-1.3999000,0,1,6.8685000,0.4940890,-0.4940890,0,1,26097.4000000,,,,,3540.0000000,,,,,10.3202000,0.015,-0.015,0,1,799.4470000,25.3050000,-25.3050000,0,1,9603.0000000,251.9000000,-251.9000000,0,1,3.8300000,0.0700000,-0.0700000,0,1,3.1400000,0.1300000,-0.1300000,0,1,2019-12-05 21:41:10,2020-05-20 16:00:02
1526.01,1526,313761775,313761775.01,1,FP,21h13m23.42s,318.3475860,,,+56d56m37.44s,56.9437320,,,-29.5640000,0.058,-0.058,0,1,-19.1130000,0.050,-0.050,0,1,2458716.3521800,0.003840,-0.003840,0,1,1.5312700,0.0001100,-0.0001100,0,1,1.3010000,0.3020000,-0.3020000,0,1,470.0000000,1.6639500,-1.6639500,0,1,5.5149300,0.4178250,-0.4178250,0,1,978.5460000,,,,,1558.0000000,,,,,9.6938110,0.006,-0.006,0,1,320.0600000,2.6215000,-2.6215000,0,1,6298.0000000,299.8000000,-299.8000000,0,1,3.7700000,0.1100000,-0.1100000,0,1,2.3800000,0.1100000,-0.1100000,0,1,2019-12-05 21:41:10,2020-06-27 12:00:29
1527.01,1527,202375913,202375913.01,1,PC,00h23m51.71s,5.9654610,,,+51d28m05.85s,51.4682930,,,-0.3880000,0.075,-0.075,0,1,-1.8850000,0.058,-0.058,0,1,2458768.2357200,0.002910,-0.002910,0,1,5.0620300,0.0012800,-0.0012800,0,1,3.6830000,0.2900000,-0.2900000,0,1,2900.0000000,1.0893800,-1.0893800,0,1,15.2835000,0.6615500,-0.6615500,0,1,1361.6200000,,,,,1692.0000000,,,,,9.6968000,0.009,-0.009,0,1,482.2030000,10.7670000,-10.7670000,0,1,7664.0000000,135.0000000,-135.0000000,0,1,3.8100000,0.0800000,-0.0800000,0,1,2.7600000,0.1000000,-0.1000000,0,1,2019-12-05 21:41:10,2020-10-30 01:59:02
1528.01,1528,285543785,285543785.01,1,PC,00h52m53.29s,13.2220220,,,+60d53m30.07s,60.8916850,,,-4.2000000,3.200,-3.200,0,1,0.4000000,3.100,-3.100,0,1,2458772.1670200,0.001450,-0.001450,0,1,9.9385600,0.0006200,-0.0006200,0,1,3.9200000,0.1540000,-0.1540000,0,1,7390.0000000,2755.9900000,-2755.9900000,0,1,,,,0,1,,,,,,,,,,,9.7160000,0.033,-0.033,0,1,392.8780000,,,0,1,,,,0,1,,,,0,1,,,,0,1,2019-12-05 21:41:10,2020-12-03 12:00:40
1529.01,1529,312259170,312259170.01,1,FP,00h44m10.27s,11.0427750,,,+59d27m52.19s,59.4644980,,,0.4350000,0.042,-0.042,0,1,-0.9340000,0.037,-0.037,0,1,2458764.9405520,0.001150,-0.001150,0,1,0.8229000,0.0000300,-0.0000300,0,1,2.0680000,0.2130000,-0.2130000,0,1,2660.0000000,4.5744000,-4.5744000,0,1,,,,0,1,59083.0000000,,,,,4343.0000000,,,,,10.4049000,0.031,-0.031,0,1,969.5940000,30.5625000,-30.5625000,0,1,8078.0000000,156.3000030,-156.3000030,0,1,3.8000000,0.0900000,-0.0900000,0,1,,,,0,1,2019-12-05 21:41:10,2020-03-04 12:58:47
153.01,153,231081369,231081369.01,1,APC,04h32m17.71s,68.0737850,,,-66d54m58.68s,-66.9162990,,,12.1310000,2.933,-2.933,0,1,15.6150000,2.933,-2.933,0,1,2459192.2264800,0.000650,-0.000650,0,1,7.6316430,0.0000090,-0.0000090,0,1,2.1540000,0.3190000,-0.3190000,0,1,6340.0000000,569.9600000,-569.9600000,0,1,13.8187000,,,0,1,290.1010000,,,,,,,,,,11.7349000,0.006,-0.006,0,1,436.2250000,,,0,1,6338.3000000,291.5000000,-291.5000000,0,1,4.1600000,0.2000000,-0.2000000,0,1,1.4900000,,,0,1,2018-09-05 18:34:59,2021-01-29 10:00:02
1530.01,1530,312469860,312469860.01,1,FP,00h51m31.54s,12.8814250,,,+55d42m39.33s,55.7109260,,,16.0000000,3.800,-3.800,0,1,-23.9000000,3.400,-3.400,0,1,2458764.7936200,0.001300,-0.001300,0,1,0.5026100,0.0000200,-0.0000200,0,1,1.1270000,0.2370000,-0.2370000,0,1,1120.0000000,2.9669200,-2.9669200,0,1,6.2806700,,,0,1,15525.5000000,,,,,,,,,,9.9475000,0.006,-0.006,0,1,257.4610000,,,0,1,6941.0000000,,,0,1,,,,0,1,1.6700000,,,0,1,2019-12-05 21:41:10,2020-05-20 16:00:02
1531.01,1531,312678993,312678993.01,1,APC,00h54m23.36s,13.5973430,,,+54d31m40.83s,54.5280090,,,-5.3000000,1.100,-1.100,0,1,-5.1000000,1.100,-1.100,0,1,2458765.0719700,0.000750,-0.000750,0,1,0.5173100,0.0000100,-0.0000100,0,1,1.3390000,0.1140000,-0.1140000,0,1,1880.0000000,1.1564500,-1.1564500,0,1,9.4370200,0.6329900,-0.6329900,0,1,4358.7500000,,,,,2263.0000000,,,,,8.3593000,0.008,-0.008,0,1,,,,0,1,5095.6000000,158.4000000,-158.4000000,0,1,,,,0,1,2.1800000,0.1300000,-0.1300000,0,1,2019-12-05 21:41:10,2020-12-03 12:00:40
1532.01,1532,327579226,327579226.01,1,PC,00h18m56.7s,4.7362380,,,+57d12m02.26s,57.2006290,,,13.9350000,0.040,-0.040,0,1,-5.6000000,0.035,-0.035,0,1,2458771.7848800,0.001190,-0.001190,0,1,8.9059200,0.0004500,-0.0004500,0,1,2.8930000,0.3270000,-0.3270000,0,1,7070.0000000,4.1297400,-4.1297400,0,1,12.8046000,0.6250360,-0.6250360,0,1,299.3710000,,,,,1158.0000000,,,,,10.1786000,0.006,-0.006,0,1,259.5630000,2.0740000,-2.0740000,0,1,6659.0000000,172.5000000,-172.5000000,0,1,4.2900000,0.0900000,-0.0900000,0,1,1.4100000,0.0600000,-0.0600000,0,1,2019-12-05 21:41:10,2020-11-08 12:00:37
1533.01,1533,345143460,345143460.01,1,PC,23h40m59.21s,355.2467210,,,+57d29m06.87s,57.4852420,,,19.7990000,0.045,-0.045,0,1,-34.4500000,0.047,-0.047,0,1,2458765.7081300,0.006080,-0.006080,0,1,3.6462000,0.0014200,-0.0014200,0,1,1.7380000,0.3800000,-0.3800000,0,1,1030.0000000,3.5132400,-3.5132400,0,1,2.8086000,0.2462490,-0.2462490,0,1,121.2220000,,,,,924.0000000,,,,,10.1128000,0.006,-0.006,0,1,100.0510000,0.2983000,-0.2983000,0,1,5053.0000000,119.9000000,-119.9000000,0,1,4.4800000,0.0800000,-0.0800000,0,1,0.8800000,0.0500000,-0.0500000,0,1,2019-12-05 21:41:10,2021-01-09 12:01:24
1534.01,1534,354600221,354600221.01,1,FP,00h24m17.92s,6.0746760,,,+57d52m54.18s,57.8817180,,,3.1310000,0.040,-0.040,0,1,-11.7690000,0.037,-0.037,0,1,2458764.8169800,0.006750,-0.006750,0,1,1.4185300,0.0002900,-0.0002900,0,1,2.7280000,0.7070000,-0.7070000,0,1,560.0000000,1.9504200,-1.9504200,0,1,3.9322100,0.3158460,-0.3158460,0,1,6293.4600000,,,,,2481.0000000,,,,,9.8676210,0.006,-0.006,0,1,241.2040000,1.8290000,-1.8290000,0,1,6329.0000000,158.7000000,-158.7000000,0,1,4.0800000,0.0900000,-0.0900000,0,1,1.6800000,0.0800000,-0.0800000,0,1,2019-12-05 21:41:10,2021-04-17 12:01:12
1535.01,1535,420288086,420288086.01,1,FP,00h43m51.05s,10.9627170,,,+61d50m08.25s,61.8356260,,,-5.2370000,0.036,-0.036,0,1,0.0610000,0.039,-0.039,0,1,2458769.5849610,0.002380,-0.002380,0,1,6.5342700,0.0005800,-0.0005800,0,1,3.6790000,0.3610000,-0.3610000,0,1,3770.0000000,49.1636010,-49.1636010,0,1,20.4060990,2.7188400,-2.7188400,0,1,3017.8999020,,,,,2064.0000000,,,,,10.4397000,0.024,-0.024,0,1,694.4910000,12.6870000,-12.6870000,0,1,7715.2998050,362.2999880,-362.2999880,0,1,3.9600000,0.0700000,-0.0700000,0,1,2.6000000,0.2300000,-0.2300000,0,1,2019-12-05 21:41:10,2020-03-04 12:58:47
1536.01,1536,445137888,445137888.01,1,PC,00h45m12.58s,11.3024000,,,+56d04m12.21s,56.0700580,,,-0.1290000,0.082,-0.082,0,1,-1.6590000,0.086,-0.086,0,1,2458765.0674400,0.005960,-0.005960,0,1,2.0139000,0.0003200,-0.0003200,0,1,1.6610000,0.2850000,-0.2850000,0,1,690.0000000,2.8285000,-2.8285000,0,1,7.3703100,0.8644380,-0.8644380,0,1,5884.1800000,,,,,2439.0000000,,,,,10.3654000,0.033,-0.033,0,1,795.9050000,74.3440000,-74.3440000,0,1,10310.0000000,617.1000000,-617.1000000,0,1,4.0100000,0.1000000,-0.1000000,0,1,2.6800000,0.2600000,-0.2600000,0,1,2019-12-05 21:41:10,2021-01-09 12:01:24
1537.01,1537,173612049,173612049.01,1,PC,23h14m19.55s,348.5814500,,,+44d30m31.53s,44.5087590,,,-19.8800000,0.057,-0.057,0,1,-21.3050000,0.051,-0.051,0,1,2458739.0739300,0.004690,-0.004690,0,1,6.4905200,0.0013900,-0.0013900,0,1,2.5790000,0.2660000,-0.2660000,0,1,1070.0000000,2.3537500,-2.3537500,0,1,3.1970100,0.2240380,-0.2240380,0,1,150.1330000,,,,,975.0000000,,,,,10.4730000,0.006,-0.006,0,1,165.5890000,1.0385000,-1.0385000,0,1,5999.0000000,169.8000000,-169.8000000,0,1,4.5200000,0.0800000,-0.0800000,0,1,0.9600000,0.0500000,-0.0500000,0,1,2019-12-05 21:41:10,2021-01-09 12:01:24
1538.01,1538,177244357,177244357.01,1,PC,23h47m58.97s,356.9956930,,,+47d39m20.16s,47.6556010,,,-10.1680000,0.034,-0.034,0,1,-19.8190000,0.027,-0.027,0,1,2458768.8470700,0.005670,-0.005670,0,1,6.5469200,0.0049200,-0.0049200,0,1,4.5890000,0.6380000,-0.6380000,0,1,2400.0000000,7.3384100,-7.3384100,0,1,5.6288200,0.4175520,-0.4175520,0,1,483.6520000,,,,,1306.0000000,,,,,9.8931000,0.006,-0.006,0,1,160.2510000,0.6395000,-0.6395000,0,1,6034.0000000,121.7000000,-121.7000000,0,1,4.3900000,0.0800000,-0.0800000,0,1,1.1200000,0.0500000,-0.0500000,0,1,2019-12-05 21:41:10,2021-01-09 12:01:24
1539.01,1539,252636888,252636888.01,1,PC,23h06m04.38s,346.5182660,,,+52d47m13.25s,52.7870140,,,-18.8800000,0.047,-0.047,0,1,-17.7130000,0.055,-0.055,0,1,2458740.5719800,0.010590,-0.010590,0,1,2.5892900,0.0008600,-0.0008600,0,1,3.8420000,0.7060000,-0.7060000,0,1,580.0000000,1.9029000,-1.9029000,0,1,7.9108500,0.6282380,-0.6282380,0,1,2009.6400000,,,,,1865.0000000,,,,,10.4116000,0.014,-0.014,0,1,530.3470000,8.8575000,-8.8575000,0,1,5855.0000000,146.4000000,-146.4000000,0,1,3.4500000,0.0800000,-0.0800000,0,1,3.2200000,0.1600000,-0.1600000,0,1,2019-12-05 21:41:10,2021-01-09 12:01:24
154.01,154,389525208,389525208.01,1,FP,20h53m02.75s,313.2614540,,,-38d35m41.72s,-38.5949230,,,-5.0230000,0.069,-0.069,0,1,-10.8680000,0.059,-0.059,0,1,2458329.3599850,0.001110,-0.001110,0,1,6.7470900,0.0006700,-0.0006700,0,1,2.3430000,0.1360000,-0.1360000,0,1,19520.9003910,1570.0000000,-1570.0000000,0,1,41.3396000,11.9422000,-11.9422000,0,1,433.2630000,,,,,1271.0000000,,,,,10.0704000,0.006,-0.006,0,1,402.7340000,8.0730000,-8.0730000,0,1,5910.7001950,162.8000030,-162.8000030,0,1,3.5900000,0.5400000,-0.5400000,0,1,2.6900000,0.1500000,-0.1500000,0,1,2018-09-05 18:34:59,2019-12-17 10:00:02
1540.01,1540,318746829,318746829.01,1,FP,23h18m52.47s,349.7186250,,,+56d00m30.95s,56.0085980,,,-1.5620000,0.106,-0.106,0,1,-3.3280000,0.094,-0.094,0,1,2458769.3971000,0.002870,-0.002870,0,1,5.2312100,0.0032600,-0.0032600,0,1,3.8260000,0.6730000,-0.6730000,0,1,3043.9800000,5.1476000,-5.1476000,0,1,,,,0,1,19.3670000,,,,,584.0000000,,,,,10.4234000,0.023,-0.023,0,1,2537.6400000,506.5850000,-506.5850000,0,1,3593.0000000,178.4000000,-178.4000000,0,1,,,,0,1,,,,0,1,2019-12-05 21:41:10,2020-07-10 18:05:48
